trial_id,fold,generator,generator_type,winning_model,penalized_loss
9,2,full_reciprocal_positive,positive,full_reciprocal,0.8860417539161923
9,3,full_reciprocal_positive,positive,full_reciprocal,1.0741344432594526
9,4,full_reciprocal_positive,positive,full_reciprocal,0.9887189037218219
9,5,full_reciprocal_positive,positive,full_reciprocal,1.0493125506790932
10,0,full_reciprocal_positive,positive,full_reciprocal,1.0756186021178256
10,1,full_reciprocal_positive,positive,full_reciprocal,1.074556058506903
10,2,full_reciprocal_positive,positive,full_reciprocal,1.0466771833590867
10,3,full_reciprocal_positive,positive,full_reciprocal,1.0865539774634614
10,4,full_reciprocal_positive,positive,full_reciprocal,1.0377788489061708
10,5,full_reciprocal_positive,positive,full_reciprocal,1.0643040184618227
11,0,full_reciprocal_positive,positive,full_reciprocal,1.018724144182911
11,1,full_reciprocal_positive,positive,full_reciprocal,0.9509818588949333
11,2,full_reciprocal_positive,positive,full_reciprocal,1.0332755194339027
11,3,full_reciprocal_positive,positive,full_reciprocal,0.9751588412781951
11,4,full_reciprocal_positive,positive,zeta_only,1.1025172160374959
11,5,full_reciprocal_positive,positive,full_reciprocal,1.0037579343905356
12,0,full_reciprocal_positive,positive,zeta_only,0.9857113301388771
12,1,full_reciprocal_positive,positive,full_reciprocal,0.8524440186747662
12,2,full_reciprocal_positive,positive,full_reciprocal,0.8984535833834307
12,3,full_reciprocal_positive,positive,full_reciprocal,0.9294441262664461
12,4,full_reciprocal_positive,positive,full_reciprocal,0.9968096070275958
12,5,full_reciprocal_positive,positive,full_reciprocal,0.9996825610872506
13,0,full_reciprocal_positive,positive,full_reciprocal,1.0042563197533931
13,1,full_reciprocal_positive,positive,full_reciprocal,0.953512675580533
13,2,full_reciprocal_positive,positive,full_reciprocal,1.0552220557788465
13,3,full_reciprocal_positive,positive,zeta_only,1.0523329096510998
13,4,full_reciprocal_positive,positive,full_reciprocal,0.9964846659365214
13,5,full_reciprocal_positive,positive,full_reciprocal,1.0987233124108735
14,0,full_reciprocal_positive,positive,eta_only,1.03799145162673
14,1,full_reciprocal_positive,positive,full_reciprocal,1.124921331364608
14,2,full_reciprocal_positive,positive,full_reciprocal,1.061714588206381
14,3,full_reciprocal_positive,positive,full_reciprocal,1.012929876562261
14,4,full_reciprocal_positive,positive,full_reciprocal,1.0549939177041705
14,5,full_reciprocal_positive,positive,full_reciprocal,1.0003720014693385
15,0,full_reciprocal_positive,positive,full_reciprocal,0.9630005757424304
15,1,full_reciprocal_positive,positive,full_reciprocal,1.0990752572167166
15,2,full_reciprocal_positive,positive,full_reciprocal,1.0544245983509752
15,3,full_reciprocal_positive,positive,full_reciprocal,1.106176372968178
15,4,full_reciprocal_positive,positive,full_reciprocal,1.1322199834321625
15,5,full_reciprocal_positive,positive,full_reciprocal,1.0320021804575732
16,0,full_reciprocal_positive,positive,full_reciprocal,1.0719236012720537
16,1,full_reciprocal_positive,positive,full_reciprocal,0.8962643617461684
16,2,full_reciprocal_positive,positive,full_reciprocal,0.9777143776772277
16,3,full_reciprocal_positive,positive,full_reciprocal,0.9992323102383017
16,4,full_reciprocal_positive,positive,full_reciprocal,1.0286126842920198
16,5,full_reciprocal_positive,positive,full_reciprocal,0.8798746156021997
17,0,full_reciprocal_positive,positive,full_reciprocal,1.0364504793866827
17,1,full_reciprocal_positive,positive,full_reciprocal,1.0260105997903035
17,2,full_reciprocal_positive,positive,full_reciprocal,1.0346311765265614
17,3,full_reciprocal_positive,positive,full_reciprocal,1.0983804387839444
17,4,full_reciprocal_positive,positive,full_reciprocal,1.0931247805168187
17,5,full_reciprocal_positive,positive,zeta_only,1.145063825414899
18,0,full_reciprocal_positive,positive,full_reciprocal,1.0493548241159802
18,1,full_reciprocal_positive,positive,zeta_only,1.0890459497256606
18,2,full_reciprocal_positive,positive,zeta_only,1.1548350069700044
18,3,full_reciprocal_positive,positive,full_reciprocal,1.0004450119835908
18,4,full_reciprocal_positive,positive,full_reciprocal,0.9554272792186357
18,5,full_reciprocal_positive,positive,full_reciprocal,1.0658365055877221
19,0,full_reciprocal_positive,positive,zeta_only,0.9523810724013684
19,1,full_reciprocal_positive,positive,full_reciprocal,1.1052162027774863
19,2,full_reciprocal_positive,positive,full_reciprocal,0.9065958032764625
19,3,full_reciprocal_positive,positive,full_reciprocal,1.0488995667685275
19,4,full_reciprocal_positive,positive,full_reciprocal,1.0031150199814436
19,5,full_reciprocal_positive,positive,zeta_only,1.1596483283453651
20,0,full_reciprocal_positive,positive,full_reciprocal,1.1078631768684901
20,1,full_reciprocal_positive,positive,full_reciprocal,0.9089246335729498
20,2,full_reciprocal_positive,positive,full_reciprocal,1.044327876177603
20,3,full_reciprocal_positive,positive,eta_only,0.9468337134075742
20,4,full_reciprocal_positive,positive,eta_only,0.9852800564409527
20,5,full_reciprocal_positive,positive,full_reciprocal,1.0138290112136534
21,0,full_reciprocal_positive,positive,full_reciprocal,1.096531408524099
21,1,full_reciprocal_positive,positive,full_reciprocal,0.9948817253512914
21,2,full_reciprocal_positive,positive,full_reciprocal,0.9293962633773977
21,3,full_reciprocal_positive,positive,full_reciprocal,0.953598920012149
21,4,full_reciprocal_positive,positive,full_reciprocal,1.095459733446476
21,5,full_reciprocal_positive,positive,full_reciprocal,0.9426403269087904
22,0,full_reciprocal_positive,positive,full_reciprocal,1.1731037103834892
22,1,full_reciprocal_positive,positive,full_reciprocal,1.1293193967815272
22,2,full_reciprocal_positive,positive,zeta_only,1.0406618498880125
22,3,full_reciprocal_positive,positive,full_reciprocal,1.07514037187198
22,4,full_reciprocal_positive,positive,full_reciprocal,0.9985307677968077
22,5,full_reciprocal_positive,positive,full_reciprocal,0.9233338025637959
23,0,full_reciprocal_positive,positive,full_reciprocal,0.9938175246528379
23,1,full_reciprocal_positive,positive,full_reciprocal,1.0606082649411306
23,2,full_reciprocal_positive,positive,full_reciprocal,1.1221932535072345
23,3,full_reciprocal_positive,positive,full_reciprocal,1.01415074394608
23,4,full_reciprocal_positive,positive,full_reciprocal,0.9951009490428363
23,5,full_reciprocal_positive,positive,full_reciprocal,1.0532058285534958
24,0,full_reciprocal_positive,positive,full_reciprocal,0.9148679008817944
24,1,full_reciprocal_positive,positive,full_reciprocal,0.9311931480122666
24,2,full_reciprocal_positive,positive,full_reciprocal,0.9387829287528892
24,3,full_reciprocal_positive,positive,full_reciprocal,1.0389112775146838
24,4,full_reciprocal_positive,positive,standard_ping,1.0703514070069935
24,5,full_reciprocal_positive,positive,full_reciprocal,1.025254379651378
25,0,full_reciprocal_positive,positive,replay_only_basis,1.069333168738745
25,1,full_reciprocal_positive,positive,full_reciprocal,0.845795048072491
25,2,full_reciprocal_positive,positive,full_reciprocal,0.9821125625472229
25,3,full_reciprocal_positive,positive,full_reciprocal,1.029519190576357
25,4,full_reciprocal_positive,positive,zeta_only,1.149963047121815
25,5,full_reciprocal_positive,positive,full_reciprocal,1.0491550619262975
26,0,full_reciprocal_positive,positive,full_reciprocal,1.0253480552369756
26,1,full_reciprocal_positive,positive,full_reciprocal,0.8732676887510604
26,2,full_reciprocal_positive,positive,full_reciprocal,1.0524861714312124
26,3,full_reciprocal_positive,positive,zeta_only,1.0215653446707558
26,4,full_reciprocal_positive,positive,full_reciprocal,0.9616404755558612
26,5,full_reciprocal_positive,positive,full_reciprocal,1.148791947228634
27,0,full_reciprocal_positive,positive,full_reciprocal,1.078342520172146
27,1,full_reciprocal_positive,positive,full_reciprocal,0.9517049986936648
27,2,full_reciprocal_positive,positive,full_reciprocal,0.9968286141715652
27,3,full_reciprocal_positive,positive,zeta_only,1.1257986977560062
27,4,full_reciprocal_positive,positive,full_reciprocal,1.114036737464438
27,5,full_reciprocal_positive,positive,full_reciprocal,1.1395455778497707
28,0,full_reciprocal_positive,positive,full_reciprocal,1.1525677880334735
28,1,full_reciprocal_positive,positive,full_reciprocal,1.0731189546532955
28,2,full_reciprocal_positive,positive,full_reciprocal,0.9693706348160007
28,3,full_reciprocal_positive,positive,full_reciprocal,1.1878488422034146
28,4,full_reciprocal_positive,positive,full_reciprocal,1.004129092713952
28,5,full_reciprocal_positive,positive,full_reciprocal,0.9976492849775499
29,0,full_reciprocal_positive,positive,full_reciprocal,0.9048829778523045
29,1,full_reciprocal_positive,positive,full_reciprocal,1.2079518893336398
29,2,full_reciprocal_positive,positive,full_reciprocal,1.0526007959703014
29,3,full_reciprocal_positive,positive,full_reciprocal,1.0630597954470136
29,4,full_reciprocal_positive,positive,eta_only,1.0545563003834804
29,5,full_reciprocal_positive,positive,full_reciprocal,1.1047211599791815
30,0,full_reciprocal_positive,positive,full_reciprocal,0.9306484110130875
30,1,full_reciprocal_positive,positive,zeta_only,1.0918025808738203
30,2,full_reciprocal_positive,positive,full_reciprocal,1.0666131064056732
30,3,full_reciprocal_positive,positive,full_reciprocal,1.071410033459799
30,4,full_reciprocal_positive,positive,full_reciprocal,1.0385776618262657
30,5,full_reciprocal_positive,positive,eta_only,1.0399246259379669
31,0,full_reciprocal_positive,positive,full_reciprocal,1.099859105830077
31,1,full_reciprocal_positive,positive,full_reciprocal,1.0229348185685643
31,2,full_reciprocal_positive,positive,zeta_only,0.992904428670816
31,3,full_reciprocal_positive,positive,full_reciprocal,1.0723878304027838
31,4,full_reciprocal_positive,positive,full_reciprocal,1.143942618976663
31,5,full_reciprocal_positive,positive,full_reciprocal,0.9932431443321497
32,0,full_reciprocal_positive,positive,full_reciprocal,1.0542326991850592
32,1,full_reciprocal_positive,positive,eta_only,1.0161236174948296
32,2,full_reciprocal_positive,positive,full_reciprocal,1.0973691141388855
32,3,full_reciprocal_positive,positive,eta_only,0.9661400100491239
32,4,full_reciprocal_positive,positive,full_reciprocal,1.240589045639332
32,5,full_reciprocal_positive,positive,full_reciprocal,0.9695854702650379
33,0,full_reciprocal_positive,positive,zeta_only,0.9710787416916493
33,1,full_reciprocal_positive,positive,full_reciprocal,0.991656262860338
33,2,full_reciprocal_positive,positive,full_reciprocal,0.9245526996990578
33,3,full_reciprocal_positive,positive,full_reciprocal,1.0553795095845304
33,4,full_reciprocal_positive,positive,full_reciprocal,1.0220771524144567
33,5,full_reciprocal_positive,positive,full_reciprocal,1.070649576715142
34,0,full_reciprocal_positive,positive,full_reciprocal,0.8224647077674178
34,1,full_reciprocal_positive,positive,generic_hidden_oscillator,1.1079261251643966
34,2,full_reciprocal_positive,positive,full_reciprocal,1.0428685473078232
34,3,full_reciprocal_positive,positive,zeta_only,1.0921178402777358
34,4,full_reciprocal_positive,positive,full_reciprocal,0.8587559564127671
34,5,full_reciprocal_positive,positive,full_reciprocal,0.9750819263932299
35,0,full_reciprocal_positive,positive,full_reciprocal,1.1037283513855534
35,1,full_reciprocal_positive,positive,standard_ping,0.9518598009194655
35,2,full_reciprocal_positive,positive,full_reciprocal,0.9791235670835302
35,3,full_reciprocal_positive,positive,full_reciprocal,1.053430715983442
35,4,full_reciprocal_positive,positive,full_reciprocal,0.9921025949968006
35,5,full_reciprocal_positive,positive,full_reciprocal,1.0790486620017483
36,0,full_reciprocal_positive,positive,full_reciprocal,1.1131566844574037
36,1,full_reciprocal_positive,positive,full_reciprocal,0.9234606696400294
36,2,full_reciprocal_positive,positive,zeta_only,0.9506181280769859
36,3,full_reciprocal_positive,positive,full_reciprocal,0.9486303195550589
36,4,full_reciprocal_positive,positive,full_reciprocal,1.0585084471294628
36,5,full_reciprocal_positive,positive,full_reciprocal,1.1394591502345242
37,0,full_reciprocal_positive,positive,eta_only,1.1038851758976627
37,1,full_reciprocal_positive,positive,full_reciprocal,1.1231839966823038
37,2,full_reciprocal_positive,positive,full_reciprocal,1.0090222420233288
37,3,full_reciprocal_positive,positive,full_reciprocal,1.0309833165583389
37,4,full_reciprocal_positive,positive,full_reciprocal,1.106395559946688
37,5,full_reciprocal_positive,positive,full_reciprocal,0.956394072646154
38,0,full_reciprocal_positive,positive,full_reciprocal,1.0267893922093516
38,1,full_reciprocal_positive,positive,full_reciprocal,0.8921772102839688
38,2,full_reciprocal_positive,positive,full_reciprocal,1.1163071233515758
38,3,full_reciprocal_positive,positive,generic_hidden_oscillator,1.1512130986507136
38,4,full_reciprocal_positive,positive,full_reciprocal,0.9675630049973571
38,5,full_reciprocal_positive,positive,full_reciprocal,1.1019723942027986
39,0,full_reciprocal_positive,positive,full_reciprocal,1.0361191438849002
39,1,full_reciprocal_positive,positive,full_reciprocal,0.9496427111860373
39,2,full_reciprocal_positive,positive,full_reciprocal,1.0379842334625229
39,3,full_reciprocal_positive,positive,full_reciprocal,1.1004515146192195
39,4,full_reciprocal_positive,positive,zeta_only,1.1079841609068466
39,5,full_reciprocal_positive,positive,full_reciprocal,0.8938110501519554
40,0,full_reciprocal_positive,positive,full_reciprocal,0.9171561054213102
40,1,full_reciprocal_positive,positive,full_reciprocal,1.1450116161742785
40,2,full_reciprocal_positive,positive,full_reciprocal,0.9939757121474044
40,3,full_reciprocal_positive,positive,full_reciprocal,1.0070162668157931
40,4,full_reciprocal_positive,positive,eta_only,1.026372235755275
40,5,full_reciprocal_positive,positive,full_reciprocal,1.0016756097663924
41,0,full_reciprocal_positive,positive,full_reciprocal,1.0443210940867498
41,1,full_reciprocal_positive,positive,full_reciprocal,1.0807364753973663
41,2,full_reciprocal_positive,positive,full_reciprocal,0.9677543362755466
41,3,full_reciprocal_positive,positive,eta_only,0.9030671827426665
41,4,full_reciprocal_positive,positive,full_reciprocal,1.0738825855253469
41,5,full_reciprocal_positive,positive,full_reciprocal,1.1270139601658506
42,0,full_reciprocal_positive,positive,full_reciprocal,1.1077864261706816
42,1,full_reciprocal_positive,positive,full_reciprocal,1.0663447501067453
42,2,full_reciprocal_positive,positive,full_reciprocal,0.8226819360893968
42,3,full_reciprocal_positive,positive,full_reciprocal,0.9912577298027824
42,4,full_reciprocal_positive,positive,full_reciprocal,0.9527317814192662
42,5,full_reciprocal_positive,positive,full_reciprocal,1.0391616302721214
43,0,full_reciprocal_positive,positive,full_reciprocal,1.1202884053670112
43,1,full_reciprocal_positive,positive,full_reciprocal,1.107597161927747
43,2,full_reciprocal_positive,positive,full_reciprocal,1.1078067774263032
43,3,full_reciprocal_positive,positive,full_reciprocal,1.0702336297042014
43,4,full_reciprocal_positive,positive,zeta_only,1.0998982584292223
43,5,full_reciprocal_positive,positive,full_reciprocal,0.9861007501792207
44,0,full_reciprocal_positive,positive,full_reciprocal,1.0640686095069145
44,1,full_reciprocal_positive,positive,full_reciprocal,1.12260832969248
44,2,full_reciprocal_positive,positive,full_reciprocal,0.9918090437146087
44,3,full_reciprocal_positive,positive,full_reciprocal,1.0605823691847396
44,4,full_reciprocal_positive,positive,eta_only,1.0583364121657335
44,5,full_reciprocal_positive,positive,full_reciprocal,1.0376662825690186
45,0,full_reciprocal_positive,positive,full_reciprocal,0.8779467840168473
45,1,full_reciprocal_positive,positive,eta_only,0.9170459350214246
45,2,full_reciprocal_positive,positive,full_reciprocal,1.0349628830247362
45,3,full_reciprocal_positive,positive,full_reciprocal,1.055743688802353
45,4,full_reciprocal_positive,positive,full_reciprocal,1.1017566468886715
45,5,full_reciprocal_positive,positive,full_reciprocal,1.1098087187878276
46,0,full_reciprocal_positive,positive,full_reciprocal,0.8847187486871939
46,1,full_reciprocal_positive,positive,full_reciprocal,1.0318592341020498
46,2,full_reciprocal_positive,positive,full_reciprocal,1.0190930510163914
46,3,full_reciprocal_positive,positive,full_reciprocal,0.9868192071753336
46,4,full_reciprocal_positive,positive,full_reciprocal,1.039120261099699
46,5,full_reciprocal_positive,positive,full_reciprocal,0.9098414629525219
47,0,full_reciprocal_positive,positive,full_reciprocal,1.0574090657086321
47,1,full_reciprocal_positive,positive,full_reciprocal,1.0354758613887027
47,2,full_reciprocal_positive,positive,zeta_only,1.0725529178418927
47,3,full_reciprocal_positive,positive,full_reciprocal,1.0256086921554757
47,4,full_reciprocal_positive,positive,full_reciprocal,0.9978988836662676
47,5,full_reciprocal_positive,positive,full_reciprocal,1.08088138525612
48,0,full_reciprocal_positive,positive,full_reciprocal,0.9321303627695509
48,1,full_reciprocal_positive,positive,full_reciprocal,0.997256155941442
48,2,full_reciprocal_positive,positive,full_reciprocal,1.1185647550186342
48,3,full_reciprocal_positive,positive,full_reciprocal,0.8466449507787105
48,4,full_reciprocal_positive,positive,eta_only,0.9318415883346266
48,5,full_reciprocal_positive,positive,full_reciprocal,0.9669155368954522
49,0,full_reciprocal_positive,positive,full_reciprocal,1.0643905439488726
49,1,full_reciprocal_positive,positive,full_reciprocal,0.9995144154245936
49,2,full_reciprocal_positive,positive,eta_only,0.8712544437714648
49,3,full_reciprocal_positive,positive,full_reciprocal,1.0361963222891886
49,4,full_reciprocal_positive,positive,full_reciprocal,0.9407538313458885
49,5,full_reciprocal_positive,positive,full_reciprocal,0.9726785561729274
50,0,full_reciprocal_positive,positive,full_reciprocal,0.9811964701260764
50,1,full_reciprocal_positive,positive,full_reciprocal,1.156230652504995
50,2,full_reciprocal_positive,positive,full_reciprocal,0.9939706421159454
50,3,full_reciprocal_positive,positive,full_reciprocal,0.9772975906109552
50,4,full_reciprocal_positive,positive,full_reciprocal,1.0165419183958717
50,5,full_reciprocal_positive,positive,full_reciprocal,1.1768252474852179
51,0,full_reciprocal_positive,positive,full_reciprocal,1.0486463491129614
51,1,full_reciprocal_positive,positive,eta_only,1.0926003406632814
51,2,full_reciprocal_positive,positive,full_reciprocal,1.087496894796099
51,3,full_reciprocal_positive,positive,full_reciprocal,1.0609434420867274
51,4,full_reciprocal_positive,positive,full_reciprocal,0.993505855384342
51,5,full_reciprocal_positive,positive,full_reciprocal,1.0721585697282194
52,0,full_reciprocal_positive,positive,full_reciprocal,1.082064313293006
52,1,full_reciprocal_positive,positive,full_reciprocal,1.0591688896818052
52,2,full_reciprocal_positive,positive,full_reciprocal,0.9649123568523968
52,3,full_reciprocal_positive,positive,full_reciprocal,1.0442446450781768
52,4,full_reciprocal_positive,positive,full_reciprocal,1.0703795200605488
52,5,full_reciprocal_positive,positive,full_reciprocal,1.0746843235368875
53,0,full_reciprocal_positive,positive,full_reciprocal,1.1241598810317315
53,1,full_reciprocal_positive,positive,zeta_only,0.7372706612245823
53,2,full_reciprocal_positive,positive,full_reciprocal,0.9893193158049455
53,3,full_reciprocal_positive,positive,full_reciprocal,0.9735369521348448
53,4,full_reciprocal_positive,positive,zeta_only,1.0156946119832793
53,5,full_reciprocal_positive,positive,full_reciprocal,1.0464876069992293
54,0,full_reciprocal_positive,positive,full_reciprocal,1.015787389741541
54,1,full_reciprocal_positive,positive,zeta_only,0.9400789759930637
54,2,full_reciprocal_positive,positive,full_reciprocal,1.0395168046252314
54,3,full_reciprocal_positive,positive,zeta_only,0.9072671006385111
54,4,full_reciprocal_positive,positive,full_reciprocal,1.0772850776741776
54,5,full_reciprocal_positive,positive,eta_only,1.049168807683072
55,0,full_reciprocal_positive,positive,full_reciprocal,0.8365253974832499
55,1,full_reciprocal_positive,positive,full_reciprocal,0.9692507118339604
55,2,full_reciprocal_positive,positive,full_reciprocal,1.1238642310483369
55,3,full_reciprocal_positive,positive,full_reciprocal,1.033184937384529
55,4,full_reciprocal_positive,positive,eta_only,1.0475598659267906
55,5,full_reciprocal_positive,positive,full_reciprocal,1.021505978235915
56,0,full_reciprocal_positive,positive,full_reciprocal,1.050279333699607
56,1,full_reciprocal_positive,positive,full_reciprocal,1.0591214282749712
56,2,full_reciprocal_positive,positive,eta_only,1.0572802021640104
56,3,full_reciprocal_positive,positive,full_reciprocal,0.7833061673509683
56,4,full_reciprocal_positive,positive,zeta_only,0.8789004536234776
56,5,full_reciprocal_positive,positive,full_reciprocal,0.8907056326676411
57,0,full_reciprocal_positive,positive,eta_only,0.955913386770451
57,1,full_reciprocal_positive,positive,eta_only,1.148453393297437
57,2,full_reciprocal_positive,positive,full_reciprocal,0.996706282978234
57,3,full_reciprocal_positive,positive,eta_only,1.113275157698183
57,4,full_reciprocal_positive,positive,eta_only,1.0045593633950594
57,5,full_reciprocal_positive,positive,full_reciprocal,1.1736235392424403
58,0,full_reciprocal_positive,positive,full_reciprocal,0.9483908347970708
58,1,full_reciprocal_positive,positive,full_reciprocal,0.9800932196765515
58,2,full_reciprocal_positive,positive,full_reciprocal,1.030566175269862
58,3,full_reciprocal_positive,positive,full_reciprocal,1.1433451021251801
58,4,full_reciprocal_positive,positive,full_reciprocal,0.9898421981645797
58,5,full_reciprocal_positive,positive,full_reciprocal,1.1482609917653974
59,0,full_reciprocal_positive,positive,full_reciprocal,0.9649917397946126
59,1,full_reciprocal_positive,positive,full_reciprocal,1.0576756367211722
59,2,full_reciprocal_positive,positive,full_reciprocal,1.0430573544737851
59,3,full_reciprocal_positive,positive,full_reciprocal,1.062508378181242
59,4,full_reciprocal_positive,positive,full_reciprocal,1.0688026960012702
59,5,full_reciprocal_positive,positive,full_reciprocal,0.9214277726439386
60,0,full_reciprocal_positive,positive,full_reciprocal,1.0547295259392024
60,1,full_reciprocal_positive,positive,replay_only_basis,0.9260521234716372
60,2,full_reciprocal_positive,positive,eta_only,1.0258937141769722
60,3,full_reciprocal_positive,positive,full_reciprocal,1.0274542049950406
60,4,full_reciprocal_positive,positive,full_reciprocal,1.0160504968892758
60,5,full_reciprocal_positive,positive,full_reciprocal,0.8839915329350463
61,0,standard_ping_null,null,zeta_only,0.9048280672827413
61,1,standard_ping_null,null,sensory_drive_only,0.8635492581851647
61,2,standard_ping_null,null,sensory_drive_only,0.9731049200484985
61,3,standard_ping_null,null,colored_noise_alt,0.9671190140212438
61,4,standard_ping_null,null,zeta_only,0.866916371097524
61,5,standard_ping_null,null,sensory_drive_only,1.0846935141309657
62,0,standard_ping_null,null,colored_noise_alt,0.9840189728710262
62,1,standard_ping_null,null,generic_hidden_oscillator,1.003188000961014
62,2,standard_ping_null,null,standard_ping,0.9572453669126701
62,3,standard_ping_null,null,standard_ping,0.8508117977121745
62,4,standard_ping_null,null,sensory_drive_only,1.0376386542114162
62,5,standard_ping_null,null,standard_ping,0.8795187629508295
63,0,standard_ping_null,null,sensory_drive_only,0.898651136244013
63,1,standard_ping_null,null,generic_hidden_oscillator,0.8766997469648773
63,2,standard_ping_null,null,standard_ping,0.9480152888170449
63,3,standard_ping_null,null,sensory_drive_only,1.081435873318512
63,4,standard_ping_null,null,zeta_only,0.9148656540149749
63,5,standard_ping_null,null,colored_noise_alt,0.8799827587104374
64,0,standard_ping_null,null,zeta_only,0.9332366410960268
64,1,standard_ping_null,null,colored_noise_alt,0.9281191132157567
64,2,standard_ping_null,null,eta_only,0.9269724035025142
64,3,standard_ping_null,null,standard_ping,1.0505805057973403
64,4,standard_ping_null,null,sensory_drive_only,0.8420928336996703
64,5,standard_ping_null,null,zeta_only,0.9156228481266364
65,0,standard_ping_null,null,eta_only,0.9443655722096213
65,1,standard_ping_null,null,sensory_drive_only,0.9818731666934505
65,2,standard_ping_null,null,zeta_only,0.9086860293981252
65,3,standard_ping_null,null,colored_noise_alt,1.0186877364910776
65,4,standard_ping_null,null,eta_only,1.0523781480189043
65,5,standard_ping_null,null,zeta_only,0.908355803918598
66,0,standard_ping_null,null,sensory_drive_only,0.8661930505183455
66,1,standard_ping_null,null,eta_only,1.0358651132816563
66,2,standard_ping_null,null,generic_hidden_oscillator,1.0062286587118843
66,3,standard_ping_null,null,standard_ping,0.9328803600707571
66,4,standard_ping_null,null,colored_noise_alt,0.8978054824685044
66,5,standard_ping_null,null,standard_ping,0.9501917036738681
67,0,standard_ping_null,null,generic_hidden_oscillator,1.013710875564209
67,1,standard_ping_null,null,colored_noise_alt,0.8492896498249526
67,2,standard_ping_null,null,zeta_only,0.8036805402077061
67,3,standard_ping_null,null,generic_hidden_oscillator,1.0284650146486725
67,4,standard_ping_null,null,eta_only,0.8803168461027241
67,5,standard_ping_null,null,standard_ping,0.9452690360851794
68,0,standard_ping_null,null,sensory_drive_only,0.8555081159197553
68,1,standard_ping_null,null,sensory_drive_only,0.921728790676953
68,2,standard_ping_null,null,generic_hidden_oscillator,0.8749780744075837
68,3,standard_ping_null,null,sensory_drive_only,0.8846433752019134
68,4,standard_ping_null,null,colored_noise_alt,0.8130065505183094
68,5,standard_ping_null,null,generic_hidden_oscillator,0.8563545240152701
69,0,standard_ping_null,null,generic_hidden_oscillator,0.9927622323579367
